snapshot_date,signal_price_date,baostock_code,symbol,stock_name,industry,close,target_snapshot_date_1m,target_price_date_1m,target_close_1m,forward_return_1m,target_snapshot_date_3m,target_price_date_3m,target_close_3m,forward_return_3m
2019-10-31,2019-10-31,sh.600438,600438.SS,通威股份,C38电气机械和器材制造业,10.8008191200,2019-11-30,2019-11-29,11.1234851000,0.0298742138,2020-01-31,2020-01-23,11.4970983400,0.0644654088
2019-10-31,2019-10-31,sh.600482,600482.SS,中国动力,C37铁路、船舶、航空航天和其他运输设备制造业,20.1812102400,2019-11-30,2019-11-29,21.1536826800,0.0481870229,2020-01-31,2020-01-23,18.5636323200,-0.0801526718
2019-10-31,2019-10-31,sh.600487,600487.SS,亨通光电,C38电气机械和器材制造业,14.0482380800,2019-11-30,2019-11-29,14.7735547200,0.0516304348,2020-01-31,2020-01-23,15.8233551200,0.1263586957
2019-10-31,2019-10-31,sh.600489,600489.SS,中金黄金,B09有色金属矿采选业,7.1247439200,2019-11-30,2019-11-29,6.7871193600,-0.0473876063,2020-01-31,2020-01-23,7.0208594400,-0.0145808019
2019-10-31,2019-10-31,sh.600498,600498.SS,烽火通信,C39计算机、通信和其他电子设备制造业,25.0937261300,2019-11-30,2019-11-29,23.7478853600,-0.0536325599,2020-01-31,2020-01-23,24.8169220000,-0.0110308102
2019-10-31,2019-10-31,sh.600516,600516.SS,方大炭素,C30非金属矿物制品业,7.0937576000,2019-11-30,2019-11-29,7.1467950400,0.0074766355,2020-01-31,2020-01-23,7.4385009600,0.0485981308
2019-10-31,2019-10-31,sh.600519,600519.SS,贵州茅台,C15酒、饮料和精制茶制造业,998.7404038300,2019-11-30,2019-11-29,955.5664070000,-0.0432284472,2020-01-31,2020-01-23,891.0720224000,-0.1078041712
2019-10-31,2019-10-31,sh.600522,600522.SS,中天科技,C38电气机械和器材制造业,7.4713919000,2019-11-30,2019-11-29,7.5459195000,0.0099750623,2020-01-31,2020-01-23,7.6949747000,0.0299251870
2019-10-31,2019-10-31,sh.600535,600535.SS,天士力,C27医药制造业,12.2271395400,2019-11-30,2019-11-29,12.7536670800,0.0430622010,2020-01-31,2020-01-23,13.0879702800,0.0704032809
2019-10-31,2019-10-31,sh.600547,600547.SS,山东黄金,B09有色金属矿采选业,21.8537394600,2019-11-30,2019-11-29,20.6915991300,-0.0531780994,2020-01-31,2020-01-23,22.3282227900,0.0217117684
2019-10-31,2019-10-31,sh.600566,600566.SS,济川药业,C27医药制造业,17.4630684400,2019-11-30,2019-11-29,16.3725354400,-0.0624479600,2020-01-31,2020-01-23,18.9461933200,0.0849292256
2019-10-31,2019-10-31,sh.600570,600570.SS,恒生电子,I65软件和信息技术服务业,31.2618718800,2019-11-30,2019-11-29,29.8475857800,-0.0452399685,2020-01-31,2020-01-23,36.3574012200,0.1629950170
2019-10-31,2019-10-31,sh.600583,600583.SS,海油工程,B11开采专业及辅助性活动,5.1309993600,2019-11-30,2019-11-29,5.9393657600,0.1575456053,2020-01-31,2020-01-23,6.1180572800,0.1923714760
2019-10-31,2019-10-31,sh.600585,600585.SS,海螺水泥,C30非金属矿物制品业,30.4596724800,2019-11-30,2019-11-29,33.0894924000,0.0863377609,2020-01-31,2020-01-23,34.6789440000,0.1385199241
2019-10-31,2019-10-31,sh.600588,600588.SS,用友网络,I65软件和信息技术服务业,22.2986482900,2019-11-30,2019-11-29,20.9337327200,-0.0612106865,2020-01-31,2020-01-23,24.5533983200,0.1011159959
2019-10-31,2019-10-31,sh.600606,600606.SS,绿地控股,E48土木工程建筑业,5.3877454400,2019-11-30,2019-11-29,5.1744476000,-0.0395894428,2020-01-31,2020-01-23,5.1270480800,-0.0483870968
2019-10-31,2019-10-31,sh.600637,600637.SS,东方明珠,I63电信、广播电视和卫星传输服务,7.4216520000,2019-11-30,2019-11-29,7.2732189600,-0.0200000000,2020-01-31,2020-01-23,8.7575493600,0.1800000000
2019-10-31,2019-10-31,sh.600660,600660.SS,福耀玻璃,C30非金属矿物制品业,17.4478225000,2019-11-30,2019-11-29,18.2524750200,0.0461176471,2020-01-31,2020-01-23,20.1902096600,0.1571764706
2019-10-31,2019-10-31,sh.600663,600663.SS,陆家嘴,K70房地产业,11.2825071600,2019-11-30,2019-11-29,10.9358610000,-0.0307242136,2020-01-31,2020-01-23,10.6634961600,-0.0548646672
2019-10-31,2019-10-31,sh.600674,600674.SS,川投能源,D44电力、热力生产和供应业,7.9139646600,2019-11-30,2019-11-29,7.8238470500,-0.0113871636,2020-01-31,2020-01-23,7.4633766100,-0.0569358178
2019-10-31,2019-10-31,sh.600688,600688.SS,上海石化,C25石油、煤炭及其他燃料加工业,3.5882074800,2019-11-30,2019-11-29,3.5429018300,-0.0126262626,2020-01-31,2020-01-23,3.5157184400,-0.0202020202
2019-10-31,2019-10-31,sh.600690,600690.SS,海尔智家,C38电气机械和器材制造业,13.1465600000,2019-11-30,2019-11-29,14.0175196000,0.0662500000,2020-01-31,2020-01-23,15.2582262000,0.1606250000
2019-10-31,2019-10-31,sh.600703,600703.SS,三安光电,C39计算机、通信和其他电子设备制造业,14.8933552000,2019-11-30,2019-11-29,16.2945063800,0.0940789474,2020-01-31,2020-01-23,22.1048745600,0.4842105263
2019-10-31,2019-10-31,sh.600704,600704.SS,物产中大,F51批发业,4.2563601600,2019-11-30,2019-11-29,3.8680339200,-0.0912343470,2020-01-31,2020-01-23,3.8451912000,-0.0966010733
2019-10-31,2019-10-31,sh.600705,600705.SS,中航资本,Unknown,4.0389568600,2019-11-30,2019-11-29,4.0124429200,-0.0065645514,2020-01-31,2020-01-23,4.0453987800,0.0015949465
2019-10-31,2019-10-31,sh.600733,600733.SS,北汽蓝谷,C36汽车制造业,5.5300000000,2019-11-30,2019-11-29,5.2100000000,-0.0578661844,2020-01-31,2020-01-23,6.4800000000,0.1717902351
2019-10-31,2019-10-31,sh.600741,600741.SS,华域汽车,C36汽车制造业,18.2798791200,2019-11-30,2019-11-29,18.8695526400,0.0322580645,2020-01-31,2020-01-23,19.4373864000,0.0633213859
2019-10-31,2019-10-31,sh.600760,600760.SS,中航沈飞,C37铁路、船舶、航空航天和其他运输设备制造业,14.2961421800,2019-11-30,2019-11-29,13.6642147800,-0.0442026522,2020-01-31,2020-01-23,14.0968420000,-0.0139408365
2019-10-31,2019-10-31,sh.600795,600795.SS,国电电力,D44电力、热力生产和供应业,1.9356684700,2019-11-30,2019-11-29,1.8775153400,-0.0300429185,2020-01-31,2020-01-23,1.8442849800,-0.0472103004
2019-10-31,2019-10-31,sh.600809,600809.SS,山西汾酒,C15酒、饮料和精制茶制造业,55.5204250000,2019-11-30,2019-11-29,55.7325255000,0.0038202247,2020-01-31,2020-01-23,57.1922760000,0.0301123596
2019-10-31,2019-10-31,sh.600816,600816.SS,安信信托,J69其他金融业,4.2000000000,2019-11-30,2019-11-29,3.9800000000,-0.0523809524,2020-01-31,2020-01-23,3.6800000000,-0.1238095238
2019-10-31,2019-10-31,sh.600837,600837.SS,海通证券,Unknown,12.6207126000,2019-11-30,2019-11-29,12.2984816400,-0.0255319149,2020-01-31,2020-01-23,13.0235013000,0.0319148936
2019-10-31,2019-10-31,sh.600867,600867.SS,通化东宝,C27医药制造业,13.0171871700,2019-11-30,2019-11-29,10.8028814100,-0.1701063164,2020-01-31,2020-01-23,9.8992492800,-0.2395247029
2019-10-31,2019-10-31,sh.600886,600886.SS,国投电力,D44电力、热力生产和供应业,6.8972383800,2019-11-30,2019-11-29,6.9220485900,0.0035971223,2020-01-31,2020-01-23,6.7483771200,-0.0215827338
2019-10-31,2019-10-31,sh.600887,600887.SS,伊利股份,C14食品制造业,22.7174690000,2019-11-30,2019-11-29,22.7879714900,0.0031034483,2020-01-31,2020-01-23,24.0021810400,0.0565517241
2019-10-31,2019-10-31,sh.600893,600893.SS,航发动力,C37铁路、船舶、航空航天和其他运输设备制造业,20.6707554200,2019-11-30,2019-11-29,19.8298448400,-0.0406811731,2020-01-31,2020-01-23,21.1107667700,0.0212866604
2019-10-31,2019-10-31,sh.600900,600900.SS,长江电力,D44电力、热力生产和供应业,14.0945583400,2019-11-30,2019-11-29,14.3076339700,0.0151175812,2020-01-31,2020-01-23,13.5342483500,-0.0397536394
2019-10-31,2019-10-31,sh.600919,600919.SS,江苏银行,J66货币金融服务,4.5569967800,2019-11-30,2019-11-29,4.4474226000,-0.0240452617,2020-01-31,2020-01-23,4.4796503000,-0.0169731259
2019-10-31,2019-10-31,sh.600926,600926.SS,杭州银行,J66货币金融服务,7.0944390000,2019-11-30,2019-11-29,6.8658404100,-0.0322222222,2020-01-31,2020-01-23,7.2284450700,0.0188888889
2019-10-31,2019-10-31,sh.600958,600958.SS,东方证券,J67资本市场服务,8.4147800000,2019-11-30,2019-11-29,8.1791661600,-0.0280000000,2020-01-31,2020-01-23,8.6588086200,0.0290000000
2019-10-31,2019-10-31,sh.600977,600977.SS,中国电影,R87广播、电视、电影和录音制作业,12.8124547200,2019-11-30,2019-11-29,13.5723525600,0.0593093093,2020-01-31,2020-01-23,13.2837837600,0.0367867868
2019-10-31,2019-10-31,sh.600998,600998.SS,九州通,F51批发业,3.9131837600,2019-11-30,2019-11-29,4.0918817800,0.0456656347,2020-01-31,2020-01-23,4.9853718800,0.2739938080
2019-10-31,2019-10-31,sh.600999,600999.SS,招商证券,J67资本市场服务,11.5379865600,2019-11-30,2019-11-29,11.5660595200,0.0024330900,2020-01-31,2020-01-23,13.1592000000,0.1405109489
2019-10-31,2019-10-31,sh.601006,601006.SS,大秦铁路,G53铁路运输业,4.9825807500,2019-11-30,2019-11-29,5.1784882500,0.0393184797,2020-01-31,2020-01-23,5.0282925000,0.0091743119
2019-10-31,2019-10-31,sh.601009,601009.SS,南京银行,J66货币金融服务,6.0919342600,2019-11-30,2019-11-29,5.8378095400,-0.0417149479,2020-01-31,2020-01-23,5.8378095400,-0.0417149479
2019-10-31,2019-10-31,sh.601012,601012.SS,隆基股份,C38电气机械和器材制造业,11.1945692000,2019-11-30,2019-11-29,11.6896005000,0.0442206655,2020-01-31,2020-01-23,14.2382765000,0.2718914186
2019-10-31,2019-10-31,sh.601018,601018.SS,宁波港,G55水上运输业,3.0709489600,2019-11-30,2019-11-29,3.0208791400,-0.0163043478,2020-01-31,2020-01-23,3.0542590200,-0.0054347826
2019-10-31,2019-10-31,sh.601021,601021.SS,春秋航空,G56航空运输业,41.0025128800,2019-11-30,2019-11-29,38.2493920800,-0.0671451725,2020-01-31,2020-01-23,37.1861178400,-0.0930771012
2019-10-31,2019-10-31,sh.601066,601066.SS,中信建投,J67资本市场服务,20.5368648000,2019-11-30,2019-11-29,20.7126307600,0.0085585586,2020-01-31,2020-01-23,31.3603476000,0.5270270270
2019-10-31,2019-10-31,sh.601088,601088.SS,中国神华,B06煤炭开采和洗选业,11.2346622000,2019-11-30,2019-11-29,10.4852785500,-0.0667028200,2020-01-31,2020-01-23,10.5279264000,-0.0629067245
2019-10-31,2019-10-31,sh.601108,601108.SS,财通证券,J67资本市场服务,8.4101479500,2019-11-30,2019-11-29,8.0635991400,-0.0412060302,2020-01-31,2020-01-23,9.1455076200,0.0874371859
2019-10-31,2019-10-31,sh.601111,601111.SS,中国国航,G56航空运输业,8.2544579000,2019-11-30,2019-11-29,8.4036348500,0.0180722892,2020-01-31,2020-01-23,8.2047322500,-0.0060240964
2019-10-31,2019-10-31,sh.601117,601117.SS,中国化学,E48土木工程建筑业,5.0191515400,2019-11-30,2019-11-29,5.2289822900,0.0418060201,2020-01-31,2020-01-23,5.8920474600,0.1739130435
2019-10-31,2019-10-31,sh.601138,601138.SS,工业富联,C39计算机、通信和其他电子设备制造业,12.8817967500,2019-11-30,2019-11-29,13.9811553000,0.0853420195,2020-01-31,2020-01-23,16.7841000000,0.3029315961
2019-10-31,2019-10-31,sh.601155,601155.SS,新城控股,K70房地产业,28.8057232200,2019-11-30,2019-11-29,29.5570981500,0.0260842238,2020-01-31,2020-01-23,30.7792140000,0.0685103708
2019-10-31,2019-10-31,sh.601162,601162.SS,天风证券,J67资本市场服务,5.4008671500,2019-11-30,2019-11-29,4.7224548000,-0.1256117455,2020-01-31,2020-01-23,5.6387520000,0.0440456770
2019-10-31,2019-10-31,sh.601166,601166.SS,兴业银行,J66货币金融服务,12.8960769600,2019-11-30,2019-11-29,13.0131887700,0.0090811966,2020-01-31,2020-01-23,12.8065208700,-0.0069444444
2019-10-31,2019-10-31,sh.601169,601169.SS,北京银行,J66货币金融服务,3.6347829200,2019-11-30,2019-11-29,3.6479048800,0.0036101083,2020-01-31,2020-01-23,3.5560511600,-0.0216606498
2019-10-31,2019-10-31,sh.601186,601186.SS,中国铁建,E48土木工程建筑业,7.3931659200,2019-11-30,2019-11-29,7.6217392800,0.0309168443,2020-01-31,2020-01-23,7.4246932800,0.0042643923
2019-10-31,2019-10-31,sh.601198,601198.SS,东兴证券,J67资本市场服务,9.8366732800,2019-11-30,2019-11-29,9.7914679800,-0.0045955882,2020-01-31,2020-01-23,11.0933806200,0.1277573529
2019-10-31,2019-10-31,sh.601211,601211.SS,国泰君安,J67资本市场服务,13.7546932400,2019-11-30,2019-11-29,13.4725043400,-0.0205158265,2020-01-31,2020-01-23,14.1658827800,0.0298944900
2019-10-31,2019-10-31,sh.601212,601212.SS,白银有色,C32有色金属冶炼和压延加工业,3.5300000000,2019-11-30,2019-11-29,3.3500000000,-0.0509915014,2020-01-31,2020-01-23,3.3200000000,-0.0594900850
2019-10-31,2019-10-31,sh.601216,601216.SS,君正集团,C26化学原料和化学制品制造业,1.9007640000,2019-11-30,2019-11-29,1.9392930000,0.0202702703,2020-01-31,2020-01-23,1.8750780000,-0.0135135135
2019-10-31,2019-10-31,sh.601225,601225.SS,陕西煤业,B06煤炭开采和洗选业,5.2831626200,2019-11-30,2019-11-29,5.3462075200,0.0119331742,2020-01-31,2020-01-23,5.2894671100,0.0011933174
2019-10-31,2019-10-31,sh.601228,601228.SS,广州港,G55水上运输业,3.4731088000,2019-11-30,2019-11-29,3.4182702400,-0.0157894737,2020-01-31,2020-01-23,3.4182702400,-0.0157894737
2019-10-31,2019-10-31,sh.601229,601229.SS,上海银行,J66货币金融服务,6.2650576800,2019-11-30,2019-11-29,6.1710482400,-0.0150053591,2020-01-31,2020-01-23,5.9830293600,-0.0450160772
2019-10-31,2019-10-31,sh.601238,601238.SS,广汽集团,C36汽车制造业,10.4951613300,2019-11-30,2019-11-29,10.7874547700,0.0278503046,2020-01-31,2020-01-23,9.9197086200,-0.0548302872
2019-10-31,2019-10-31,sh.601288,601288.SS,农业银行,J66货币金融服务,2.4906882000,2019-11-30,2019-11-29,2.4770031000,-0.0054945055,2020-01-31,2020-01-23,2.4085776000,-0.0329670330
2019-10-31,2019-10-31,sh.601298,601298.SS,青岛港,G55水上运输业,5.3778914600,2019-11-30,2019-11-29,4.9589339100,-0.0779036827,2020-01-31,2020-01-23,4.9970209600,-0.0708215297
2019-10-31,2019-10-31,sh.601318,601318.SS,中国平安,J68保险业,65.4673440800,2019-11-30,2019-11-29,62.1241410800,-0.0510667272,2020-01-31,2020-01-23,62.0275596600,-0.0525419882
2019-10-31,2019-10-31,sh.601319,601319.SS,中国人保,J68保险业,7.0958160000,2019-11-30,2019-11-29,5.4691728000,-0.2292397661,2020-01-31,2020-01-23,6.0252192000,-0.1508771930
2019-10-31,2019-10-31,sh.601328,601328.SS,交通银行,J66货币金融服务,3.7093488300,2019-11-30,2019-11-29,3.6432285300,-0.0178253119,2020-01-31,2020-01-23,3.6167804100,-0.0249554367
2019-10-31,2019-10-31,sh.601336,601336.SS,新华保险,J68保险业,37.1820878400,2019-11-30,2019-11-29,34.6887374400,-0.0670578374,2020-01-31,2020-01-23,37.3924642800,0.0056580050
2019-10-31,2019-10-31,sh.601360,601360.SS,三六零,I64互联网和相关服务,21.3681909700,2019-11-30,2019-11-29,19.6008969800,-0.0827067669,2020-01-31,2020-01-23,23.2205418900,0.0866873065
2019-10-31,2019-10-31,sh.601377,601377.SS,兴业证券,J67资本市场服务,5.3284611600,2019-11-30,2019-11-29,5.1697765800,-0.0297805643,2020-01-31,2020-01-23,5.6792376000,0.0658307210
2019-10-31,2019-10-31,sh.601390,601390.SS,中国中铁,E48土木工程建筑业,4.6013529600,2019-11-30,2019-11-29,4.5134799000,-0.0190972222,2020-01-31,2020-01-23,4.4415837600,-0.0347222222
2019-10-31,2019-10-31,sh.601398,601398.SS,工商银行,J66货币金融服务,4.1097371700,2019-11-30,2019-11-29,4.0262907300,-0.0203045685,2020-01-31,2020-01-23,3.9776136400,-0.0321489002
2019-10-31,2019-10-31,sh.601555,601555.SS,东吴证券,J67资本市场服务,6.7330357200,2019-11-30,2019-11-29,6.3182392400,-0.0616061606,2020-01-31,2020-01-23,6.7700711200,0.0055005501
2019-10-31,2019-10-31,sh.601577,601577.SS,长沙银行,J66货币金融服务,6.5314605200,2019-11-30,2019-11-29,6.3245816800,-0.0316742081,2020-01-31,2020-01-23,6.3836899200,-0.0226244344
2019-10-31,2019-10-31,sh.601600,601600.SS,中国铝业,C32有色金属冶炼和压延加工业,3.1188372900,2019-11-30,2019-11-29,3.0176360800,-0.0324483776,2020-01-31,2020-01-23,3.0360363000,-0.0265486726
2019-10-31,2019-10-31,sh.601601,601601.SS,中国太保,J68保险业,26.2947909700,2019-11-30,2019-11-29,26.0966847500,-0.0075340481,2020-01-31,2020-01-23,27.3996141200,0.0420168067
2019-10-31,2019-10-31,sh.601607,601607.SS,上海医药,F52零售业,15.6743790000,2019-11-30,2019-11-29,15.0321942000,-0.0409703504,2020-01-31,2020-01-23,15.9785718000,0.0194070081
2019-10-31,2019-10-31,sh.601618,601618.SS,中国中冶,E48土木工程建筑业,2.3967656800,2019-11-30,2019-11-29,2.3442817600,-0.0218978102,2020-01-31,2020-01-23,2.3530290800,-0.0182481752
2019-10-31,2019-10-31,sh.601628,601628.SS,中国人寿,J68保险业,29.4302800500,2019-11-30,2019-11-29,28.8671894900,-0.0191330344,2020-01-31,2020-01-23,28.3832835400,-0.0355754858
2019-10-31,2019-10-31,sh.601633,601633.SS,长城汽车,C36汽车制造业,7.9977496400,2019-11-30,2019-11-29,8.3005597600,0.0378619154,2020-01-31,2020-01-23,7.4366603000,-0.0701559020
2019-10-31,2019-10-31,sh.601668,601668.SS,中国建筑,E48土木工程建筑业,3.7879645600,2019-11-30,2019-11-29,3.6939883400,-0.0248091603,2020-01-31,2020-01-23,3.9542301800,0.0438931298
2019-10-31,2019-10-31,sh.601669,601669.SS,中国电建,E48土木工程建筑业,3.8685326400,2019-11-30,2019-11-29,3.5389267200,-0.0852017937,2020-01-31,2020-01-23,3.5302528800,-0.0874439462
2019-10-31,2019-10-31,sh.601688,601688.SS,华泰证券,J67资本市场服务,14.4393515000,2019-11-30,2019-11-29,14.0421659000,-0.0275071633,2020-01-31,2020-01-23,15.6722818000,0.0853868195
2019-10-31,2019-10-31,sh.601727,601727.SS,上海电气,C34通用设备制造业,4.7935898400,2019-11-30,2019-11-29,4.5971312400,-0.0409836066,2020-01-31,2020-01-23,4.7641210500,-0.0061475410
2019-10-31,2019-10-31,sh.601766,601766.SS,中国中车,C37铁路、船舶、航空航天和其他运输设备制造业,5.8314096000,2019-11-30,2019-11-29,5.6451284600,-0.0319444444,2020-01-31,2020-01-23,5.4750456800,-0.0611111111
2019-10-31,2019-10-31,sh.601788,601788.SS,光大证券,J67资本市场服务,10.4930395800,2019-11-30,2019-11-29,10.2641338300,-0.0218150087,2020-01-31,2020-01-23,11.3537252000,0.0820244328
2019-10-31,2019-10-31,sh.601800,601800.SS,中国交建,E48土木工程建筑业,7.7558161000,2019-11-30,2019-11-29,7.4178900000,-0.0435706695,2020-01-31,2020-01-23,6.9233640000,-0.1073326249
2019-10-31,2019-10-31,sh.601808,601808.SS,中海油服,B11开采专业及辅助性活动,13.3762700800,2019-11-30,2019-11-29,15.1573495200,0.1331521739,2020-01-31,2020-01-23,14.9574324400,0.1182065217
2019-10-31,2019-10-31,sh.601818,601818.SS,光大银行,J66货币金融服务,2.9242355800,2019-11-30,2019-11-29,2.7827403100,-0.0483870968,2020-01-31,2020-01-23,2.7086237400,-0.0737327189
2019-10-31,2019-10-31,sh.601828,601828.SS,美凯龙,L72商务服务业,9.1226437200,2019-11-30,2019-11-29,9.1827741400,0.0065913371,2020-01-31,2020-01-23,10.0331900800,0.0998116761
2019-10-31,2019-10-31,sh.601838,601838.SS,成都银行,J66货币金融服务,6.0420844800,2019-11-30,2019-11-29,6.1209254400,0.0130486358,2020-01-31,2020-01-23,6.2212684800,0.0296559905
2019-10-31,2019-10-31,sh.601857,601857.SS,中国石油,B07石油和天然气开采业,4.2643288800,2019-11-30,2019-11-29,4.0540133400,-0.0493197279,2020-01-31,2020-01-23,4.0902746400,-0.0408163265
2019-10-31,2019-10-31,sh.601877,601877.SS,正泰电器,C38电气机械和器材制造业,19.9166570400,2019-11-30,2019-11-29,20.8417953600,0.0464504820,2020-01-31,2020-01-23,23.2681015200,0.1682734443
2019-10-31,2019-10-31,sh.601878,601878.SS,浙商证券,J67资本市场服务,7.9893625000,2019-11-30,2019-11-29,7.6423959000,-0.0434285714,2020-01-31,2020-01-23,9.6511499000,0.2080000000
2019-10-31,2019-10-31,sh.601881,601881.SS,中国银河,J67资本市场服务,9.2417704600,2019-11-30,2019-11-29,8.8541845600,-0.0419384902,2020-01-31,2020-01-23,9.6638084400,0.0456663560
2019-10-31,2019-10-31,sh.601888,601888.SS,中国国旅,L72商务服务业,83.8510341500,2019-11-30,2019-11-29,77.7721822000,-0.0724958495,2020-01-31,2020-01-23,76.1016580000,-0.0924183730
2019-10-31,2019-10-31,sh.601898,601898.SS,中煤能源,B06煤炭开采和洗选业,3.7016272800,2019-11-30,2019-11-29,3.8598164800,0.0427350427,2020-01-31,2020-01-23,3.6937178200,-0.0021367521
2019-10-31,2019-10-31,sh.601899,601899.SS,紫金矿业,B09有色金属矿采选业,2.9416241400,2019-11-30,2019-11-29,3.0982786800,0.0532544379,2020-01-31,2020-01-23,3.7335998700,0.2692307692
2019-10-31,2019-10-31,sh.601901,601901.SS,方正证券,J67资本市场服务,6.4454421400,2019-11-30,2019-11-29,6.4071334200,-0.0059435364,2020-01-31,2020-01-23,7.7000527200,0.1946508172
