snapshot_date,component_column,component_name,model_ready,weight_method,number_of_training_periods,training_start_date,training_end_date,weighted_mean_ic,weighted_ic_std,positive_ic_rate_percent,raw_strength,target_weight,smoothed_weight,lookahead_violation
2026-07-31,long_momentum_component,12-1 Momentum,1,ROLLING_IC_WEIGHT,36,2023-08-31,2026-07-31,-0.0032570212,0.1509227582,58.3333333333,0.0000000000,0.0000000000,0.0903941341,0
2026-07-31,value_component,Value,1,ROLLING_IC_WEIGHT,36,2023-08-31,2026-07-31,0.0281251442,0.1289062615,58.3333333333,0.2181829173,0.2095295685,0.1829514280,0
2026-07-31,short_reversal_component,Short Reversal,1,ROLLING_IC_WEIGHT,36,2023-08-31,2026-07-31,0.0211128582,0.1050606967,47.2222222222,0.2009586729,0.1929884546,0.0938873807,0
2026-08-31,turnover_stability_component,Turnover Stability,1,ROLLING_IC_WEIGHT,36,2023-09-30,2026-08-31,0.0258687843,0.1045988183,63.8888888889,0.2473143076,0.2801439024,0.3233906847,0
2026-08-31,low_risk_component,Low Risk,1,ROLLING_IC_WEIGHT,36,2023-09-30,2026-08-31,0.0192016881,0.1606519140,66.6666666667,0.1195235564,0.1353896418,0.2442063186,0
2026-08-31,long_momentum_component,12-1 Momentum,1,ROLLING_IC_WEIGHT,36,2023-09-30,2026-08-31,0.0120631313,0.1593976026,58.3333333333,0.0756795026,0.0857255344,0.0889935542,0
2026-08-31,value_component,Value,1,ROLLING_IC_WEIGHT,36,2023-09-30,2026-08-31,0.0183046279,0.1308550196,55.5555555556,0.1398847973,0.1584537239,0.1756021168,0
2026-08-31,short_reversal_component,Short Reversal,1,ROLLING_IC_WEIGHT,36,2023-09-30,2026-08-31,0.0347090442,0.1155390991,47.2222222222,0.3004095107,0.3402871976,0.1678073257,0
2026-09-08,turnover_stability_component,Turnover Stability,1,ROLLING_IC_WEIGHT,36,2023-10-31,2026-09-08,0.0268681014,0.1015651329,66.6666666667,0.2645406018,0.2768534997,0.3094295292,0
2026-09-08,low_risk_component,Low Risk,1,ROLLING_IC_WEIGHT,36,2023-10-31,2026-09-08,0.0273990295,0.1595691958,66.6666666667,0.1717062580,0.1796982320,0.2248538926,0
2026-09-08,long_momentum_component,12-1 Momentum,1,ROLLING_IC_WEIGHT,36,2023-10-31,2026-09-08,0.0099874894,0.1546374129,55.5555555556,0.0645865011,0.0675926446,0.0825732813,0
2026-09-08,value_component,Value,1,ROLLING_IC_WEIGHT,36,2023-10-31,2026-09-08,0.0222127743,0.1280828447,55.5555555556,0.1734250539,0.1814970284,0.1773705903,0
2026-09-08,short_reversal_component,Short Reversal,1,ROLLING_IC_WEIGHT,36,2023-10-31,2026-09-08,0.0317264231,0.1127981744,47.2222222222,0.2812671686,0.2943585954,0.2057727066,0
